"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","CPI","FOOD","AGRWTH","A","2017",2.805294,
"DNK","CPI","FOOD","AGRWTH","A","2018",0.04048583,
"DNK","CPI","FOOD","AGRWTH","A","2019",1.392149,
"DNK","CPI","FOOD","AGRWTH","A","2020",0.6386206,
"DNK","CPI","FOOD","AGRWTH","A","2021",0.5790434,
"DNK","CPI","FOOD","AGRWTH","A","2022",11.5142,
"FIN","CPI","FOOD","AGRWTH","A","1986",3.875,
"FIN","CPI","FOOD","AGRWTH","A","1987",2.342559,
"FIN","CPI","FOOD","AGRWTH","A","1988",1.724543,
"FIN","CPI","FOOD","AGRWTH","A","1989",3.598675,
"FIN","CPI","FOOD","AGRWTH","A","1990",3.681118,
"FIN","CPI","FOOD","AGRWTH","A","1991",2.862667,
"FIN","CPI","FOOD","AGRWTH","A","1992",-0.07777814,
"FIN","CPI","FOOD","AGRWTH","A","1993",-0.6356825,
"FIN","CPI","FOOD","AGRWTH","A","1994",0.1917616,
"FIN","CPI","FOOD","AGRWTH","A","1995",-7.913938,
"FIN","CPI","FOOD","AGRWTH","A","1996",-1.439251,
"FIN","CPI","FOOD","AGRWTH","A","1997",0.4253124,
"FIN","CPI","FOOD","AGRWTH","A","1998",1.94411,
"FIN","CPI","FOOD","AGRWTH","A","1999",-0.02890699,
"FIN","CPI","FOOD","AGRWTH","A","2000",1.066889,
"FIN","CPI","FOOD","AGRWTH","A","2001",4.429388,
"FIN","CPI","FOOD","AGRWTH","A","2002",2.879282,
"FIN","CPI","FOOD","AGRWTH","A","2003",0.5996106,
"FIN","CPI","FOOD","AGRWTH","A","2004",0.776467,
"FIN","CPI","FOOD","AGRWTH","A","2005",0.5655746,
"FIN","CPI","FOOD","AGRWTH","A","2006",1.36839,
"FIN","CPI","FOOD","AGRWTH","A","2007",2.070094,
"FIN","CPI","FOOD","AGRWTH","A","2008",8.597318,
"FIN","CPI","FOOD","AGRWTH","A","2009",2.020337,
"FIN","CPI","FOOD","AGRWTH","A","2010",-3.418234,
"FIN","CPI","FOOD","AGRWTH","A","2011",6.282866,
"FIN","CPI","FOOD","AGRWTH","A","2012",5.159489,
"FIN","CPI","FOOD","AGRWTH","A","2013",5.33733,
"FIN","CPI","FOOD","AGRWTH","A","2014",0.1507751,
"FIN","CPI","FOOD","AGRWTH","A","2015",-1.869436,
"FIN","CPI","FOOD","AGRWTH","A","2016",-1.145881,
"FIN","CPI","FOOD","AGRWTH","A","2017",-0.9146855,
"FIN","CPI","FOOD","AGRWTH","A","2018",1.93134,
"FIN","CPI","FOOD","AGRWTH","A","2019",1.211969,
"FIN","CPI","FOOD","AGRWTH","A","2020",1.66011,
"FIN","CPI","FOOD","AGRWTH","A","2021",0.5694816,
"FIN","CPI","FOOD","AGRWTH","A","2022",10.50721,
"FRA","CPI","FOOD","AGRWTH","A","1986",3.381643,
"FRA","CPI","FOOD","AGRWTH","A","1987",3.145412,
"FRA","CPI","FOOD","AGRWTH","A","1988",2.362627,
"FRA","CPI","FOOD","AGRWTH","A","1989",4.29734,
"FRA","CPI","FOOD","AGRWTH","A","1990",3.143228,
"FRA","CPI","FOOD","AGRWTH","A","1991",2.792266,
"FRA","CPI","FOOD","AGRWTH","A","1992",0.3740678,
"FRA","CPI","FOOD","AGRWTH","A","1993",-0.1469534,
"FRA","CPI","FOOD","AGRWTH","A","1994",0.8006028,
"FRA","CPI","FOOD","AGRWTH","A","1995",1.21239,
"FRA","CPI","FOOD","AGRWTH","A","1996",1.120548,
"FRA","CPI","FOOD","AGRWTH","A","1997",1.788302,
"FRA","CPI","FOOD","AGRWTH","A","1998",1.699704,
"FRA","CPI","FOOD","AGRWTH","A","1999",0.4310535,
"FRA","CPI","FOOD","AGRWTH","A","2000",2.200902,
"FRA","CPI","FOOD","AGRWTH","A","2001",5.516412,
"FRA","CPI","FOOD","AGRWTH","A","2002",2.729031,
"FRA","CPI","FOOD","AGRWTH","A","2003",2.27901,
"FRA","CPI","FOOD","AGRWTH","A","2004",0.4863352,
"FRA","CPI","FOOD","AGRWTH","A","2005",0.1571493,
"FRA","CPI","FOOD","AGRWTH","A","2006",1.67395,
"FRA","CPI","FOOD","AGRWTH","A","2007",1.451361,
"FRA","CPI","FOOD","AGRWTH","A","2008",5.064484,
"FRA","CPI","FOOD","AGRWTH","A","2009",0.07816317,
"FRA","CPI","FOOD","AGRWTH","A","2010",0.7845713,
"FRA","CPI","FOOD","AGRWTH","A","2011",1.986668,
"FRA","CPI","FOOD","AGRWTH","A","2012",2.88914,
"FRA","CPI","FOOD","AGRWTH","A","2013",1.149724,
"FRA","CPI","FOOD","AGRWTH","A","2014",-0.8388023,
"FRA","CPI","FOOD","AGRWTH","A","2015",0.4032865,
"FRA","CPI","FOOD","AGRWTH","A","2016",0.5541667,
"FRA","CPI","FOOD","AGRWTH","A","2017",1.087308,
"FRA","CPI","FOOD","AGRWTH","A","2018",1.967584,
"FRA","CPI","FOOD","AGRWTH","A","2019",2.449006,
"FRA","CPI","FOOD","AGRWTH","A","2020",2.021613,
"FRA","CPI","FOOD","AGRWTH","A","2021",0.6146201,
"FRA","CPI","FOOD","AGRWTH","A","2022",7.277634,
"DEU","CPI","FOOD","AGRWTH","A","1986",0.6234752,
"DEU","CPI","FOOD","AGRWTH","A","1987",-0.5298132,
"DEU","CPI","FOOD","AGRWTH","A","1988",0.1715266,
"DEU","CPI","FOOD","AGRWTH","A","1989",2.271089,
"DEU","CPI","FOOD","AGRWTH","A","1990",2.996123,
"DEU","CPI","FOOD","AGRWTH","A","1991",2.721197,
"DEU","CPI","FOOD","AGRWTH","A","1992",2.088119,
"DEU","CPI","FOOD","AGRWTH","A","1993",0.501125,
"DEU","CPI","FOOD","AGRWTH","A","1994",1.628167,
"DEU","CPI","FOOD","AGRWTH","A","1995",1.001302,
"DEU","CPI","FOOD","AGRWTH","A","1996",0.63448,
"DEU","CPI","FOOD","AGRWTH","A","1997",1.379174,
"DEU","CPI","FOOD","AGRWTH","A","1998",1.039743,
"DEU","CPI","FOOD","AGRWTH","A","1999",-1.288709,
"DEU","CPI","FOOD","AGRWTH","A","2000",-0.6917381,
"DEU","CPI","FOOD","AGRWTH","A","2001",4.454037,
"DEU","CPI","FOOD","AGRWTH","A","2002",0.8453085,
"DEU","CPI","FOOD","AGRWTH","A","2003",-0.1490174,
"DEU","CPI","FOOD","AGRWTH","A","2004",-0.3357896,
"DEU","CPI","FOOD","AGRWTH","A","2005",0.05615349,
"DEU","CPI","FOOD","AGRWTH","A","2006",2.029745,
"DEU","CPI","FOOD","AGRWTH","A","2007",3.79538,
"DEU","CPI","FOOD","AGRWTH","A","2008",6.076665,
"DEU","CPI","FOOD","AGRWTH","A","2009",-1.307244,
"DEU","CPI","FOOD","AGRWTH","A","2010",1.248629,
"DEU","CPI","FOOD","AGRWTH","A","2011",2.758104,
"DEU","CPI","FOOD","AGRWTH","A","2012",3.405774,
"DEU","CPI","FOOD","AGRWTH","A","2013",3.858218,
"DEU","CPI","FOOD","AGRWTH","A","2014",1.034431,
"DEU","CPI","FOOD","AGRWTH","A","2015",0.5961033,
"DEU","CPI","FOOD","AGRWTH","A","2016",0.8083333,
"DEU","CPI","FOOD","AGRWTH","A","2017",2.761015,
"DEU","CPI","FOOD","AGRWTH","A","2018",2.284611,
"DEU","CPI","FOOD","AGRWTH","A","2019",1.203303,
"DEU","CPI","FOOD","AGRWTH","A","2020",2.140428,
"DEU","CPI","FOOD","AGRWTH","A","2021",3.091667,
"DEU","CPI","FOOD","AGRWTH","A","2022",12.56164,
"GRC","CPI","FOOD","AGRWTH","A","1986",20.30877,
"GRC","CPI","FOOD","AGRWTH","A","1987",12.62389,
"GRC","CPI","FOOD","AGRWTH","A","1988",11.12552,
"GRC","CPI","FOOD","AGRWTH","A","1989",18.34656,
"GRC","CPI","FOOD","AGRWTH","A","1990",20.01917,
"GRC","CPI","FOOD","AGRWTH","A","1991",17.76452,
"GRC","CPI","FOOD","AGRWTH","A","1992",11.78911,
"GRC","CPI","FOOD","AGRWTH","A","1993",9.895208,
"GRC","CPI","FOOD","AGRWTH","A","1994",13.25232,
"GRC","CPI","FOOD","AGRWTH","A","1995",8.482485,
"GRC","CPI","FOOD","AGRWTH","A","1996",7.006162,
"GRC","CPI","FOOD","AGRWTH","A","1997",4.138753,
"GRC","CPI","FOOD","AGRWTH","A","1998",4.392682,
"GRC","CPI","FOOD","AGRWTH","A","1999",2.394328,
"GRC","CPI","FOOD","AGRWTH","A","2000",1.889842,
"GRC","CPI","FOOD","AGRWTH","A","2001",5.126946,
"GRC","CPI","FOOD","AGRWTH","A","2002",5.326265,
"GRC","CPI","FOOD","AGRWTH","A","2003",4.975938,
"GRC","CPI","FOOD","AGRWTH","A","2004",0.5146211,
"GRC","CPI","FOOD","AGRWTH","A","2005",0.6149968,
"GRC","CPI","FOOD","AGRWTH","A","2006",3.741987,
"GRC","CPI","FOOD","AGRWTH","A","2007",3.240945,
"GRC","CPI","FOOD","AGRWTH","A","2008",5.364443,
"GRC","CPI","FOOD","AGRWTH","A","2009",1.906247,
"GRC","CPI","FOOD","AGRWTH","A","2010",0.0622359,
"GRC","CPI","FOOD","AGRWTH","A","2011",3.114145,
"GRC","CPI","FOOD","AGRWTH","A","2012",1.50546,
"GRC","CPI","FOOD","AGRWTH","A","2013",0.004053829,
"GRC","CPI","FOOD","AGRWTH","A","2014",-1.682019,
"GRC","CPI","FOOD","AGRWTH","A","2015",1.801906,
"GRC","CPI","FOOD","AGRWTH","A","2016",-0.2210454,
"GRC","CPI","FOOD","AGRWTH","A","2017",0.3180962,
"GRC","CPI","FOOD","AGRWTH","A","2018",0.3985713,
"GRC","CPI","FOOD","AGRWTH","A","2019",-0.108345,
"GRC","CPI","FOOD","AGRWTH","A","2020",1.351419,
"GRC","CPI","FOOD","AGRWTH","A","2021",1.361123,
"GRC","CPI","FOOD","AGRWTH","A","2022",11.78599,
"HUN","CPI","FOOD","AGRWTH","A","1986",1.851534,
"HUN","CPI","FOOD","AGRWTH","A","1987",9.543848,
"HUN","CPI","FOOD","AGRWTH","A","1988",16.11862,
"HUN","CPI","FOOD","AGRWTH","A","1989",17.70544,
"HUN","CPI","FOOD","AGRWTH","A","1990",34.89601,
"HUN","CPI","FOOD","AGRWTH","A","1991",20.77673,
"HUN","CPI","FOOD","AGRWTH","A","1992",20.54927,
"HUN","CPI","FOOD","AGRWTH","A","1993",29.30738,
"HUN","CPI","FOOD","AGRWTH","A","1994",23.55024,
"HUN","CPI","FOOD","AGRWTH","A","1995",30.80616,
"HUN","CPI","FOOD","AGRWTH","A","1996",17.27293,
"HUN","CPI","FOOD","AGRWTH","A","1997",17.48026,
"HUN","CPI","FOOD","AGRWTH","A","1998",14.17551,
"HUN","CPI","FOOD","AGRWTH","A","1999",2.907989,
"HUN","CPI","FOOD","AGRWTH","A","2000",9.186046,
"HUN","CPI","FOOD","AGRWTH","A","2001",13.63971,
"HUN","CPI","FOOD","AGRWTH","A","2002",4.324383,
"HUN","CPI","FOOD","AGRWTH","A","2003",1.447178,
"HUN","CPI","FOOD","AGRWTH","A","2004",5.706134,
"HUN","CPI","FOOD","AGRWTH","A","2005",1.657991,
"HUN","CPI","FOOD","AGRWTH","A","2006",8.173716,
"HUN","CPI","FOOD","AGRWTH","A","2007",11.93899,
"HUN","CPI","FOOD","AGRWTH","A","2008",10.39154,
"HUN","CPI","FOOD","AGRWTH","A","2009",3.887352,
"HUN","CPI","FOOD","AGRWTH","A","2010",2.779105,
"HUN","CPI","FOOD","AGRWTH","A","2011",7.234919,
"HUN","CPI","FOOD","AGRWTH","A","2012",5.972369,
"HUN","CPI","FOOD","AGRWTH","A","2013",2.636656,
"HUN","CPI","FOOD","AGRWTH","A","2014",-0.7974482,
"HUN","CPI","FOOD","AGRWTH","A","2015",0.5512173,
"HUN","CPI","FOOD","AGRWTH","A","2016",0.3026496,
"HUN","CPI","FOOD","AGRWTH","A","2017",2.625107,
"HUN","CPI","FOOD","AGRWTH","A","2018",4.021391,
"HUN","CPI","FOOD","AGRWTH","A","2019",5.109061,
"HUN","CPI","FOOD","AGRWTH","A","2020",7.250494,
"HUN","CPI","FOOD","AGRWTH","A","2021",3.448765,
"HUN","CPI","FOOD","AGRWTH","A","2022",27.75872,
"IRL","CPI","FOOD","AGRWTH","A","1986",4.243923,
"IRL","CPI","FOOD","AGRWTH","A","1987",2.608696,
"IRL","CPI","FOOD","AGRWTH","A","1988",2.580894,
"IRL","CPI","FOOD","AGRWTH","A","1989",4.806609,
"IRL","CPI","FOOD","AGRWTH","A","1990",1.361519,
"IRL","CPI","FOOD","AGRWTH","A","1991",0.77766,
"IRL","CPI","FOOD","AGRWTH","A","1992",1.087338,
"IRL","CPI","FOOD","AGRWTH","A","1993",-0.3122831,
"IRL","CPI","FOOD","AGRWTH","A","1994",3.341455,
"IRL","CPI","FOOD","AGRWTH","A","1995",2.761873,
"IRL","CPI","FOOD","AGRWTH","A","1996",1.704359,
"IRL","CPI","FOOD","AGRWTH","A","1997",1.506525,
"IRL","CPI","FOOD","AGRWTH","A","1998",4.065365,
"IRL","CPI","FOOD","AGRWTH","A","1999",3.054385,
"IRL","CPI","FOOD","AGRWTH","A","2000",3.112515,
"IRL","CPI","FOOD","AGRWTH","A","2001",6.532709,
"IRL","CPI","FOOD","AGRWTH","A","2002",3.450901,
"IRL","CPI","FOOD","AGRWTH","A","2003",1.430791,
"IRL","CPI","FOOD","AGRWTH","A","2004",-0.2660003,
"IRL","CPI","FOOD","AGRWTH","A","2005",-0.6950618,
"IRL","CPI","FOOD","AGRWTH","A","2006",1.391715,
"IRL","CPI","FOOD","AGRWTH","A","2007",2.801413,
"IRL","CPI","FOOD","AGRWTH","A","2008",6.535489,
"IRL","CPI","FOOD","AGRWTH","A","2009",-3.466725,
"IRL","CPI","FOOD","AGRWTH","A","2010",-4.555463,
"IRL","CPI","FOOD","AGRWTH","A","2011",1.153448,
"IRL","CPI","FOOD","AGRWTH","A","2012",0.5662158,
"IRL","CPI","FOOD","AGRWTH","A","2013",1.055677,
"IRL","CPI","FOOD","AGRWTH","A","2014",-2.244061,
"IRL","CPI","FOOD","AGRWTH","A","2015",-2.137259,
"IRL","CPI","FOOD","AGRWTH","A","2016",-1.334628,
"IRL","CPI","FOOD","AGRWTH","A","2017",-2.074111,
"IRL","CPI","FOOD","AGRWTH","A","2018",-2.025952,
"IRL","CPI","FOOD","AGRWTH","A","2019",-0.6664958,
"IRL","CPI","FOOD","AGRWTH","A","2020",-1.410753,
"IRL","CPI","FOOD","AGRWTH","A","2021",-0.253032,
"IRL","CPI","FOOD","AGRWTH","A","2022",6.90168,
"ITA","CPI","FOOD","AGRWTH","A","1986",5.350383,
"ITA","CPI","FOOD","AGRWTH","A","1987",3.627324,
"ITA","CPI","FOOD","AGRWTH","A","1988",3.453735,
"ITA","CPI","FOOD","AGRWTH","A","1989",6.274116,
"ITA","CPI","FOOD","AGRWTH","A","1990",6.00795,
"ITA","CPI","FOOD","AGRWTH","A","1991",6.39078,
"ITA","CPI","FOOD","AGRWTH","A","1992",4.958095,
"ITA","CPI","FOOD","AGRWTH","A","1993",2.022388,
"ITA","CPI","FOOD","AGRWTH","A","1994",3.584229,
"ITA","CPI","FOOD","AGRWTH","A","1995",6.150696,
"ITA","CPI","FOOD","AGRWTH","A","1996",3.95,
"ITA","CPI","FOOD","AGRWTH","A","1997",-0.1443001,
"ITA","CPI","FOOD","AGRWTH","A","1998",1.035645,
"ITA","CPI","FOOD","AGRWTH","A","1999",0.9058403,
"ITA","CPI","FOOD","AGRWTH","A","2000",1.559178,
"ITA","CPI","FOOD","AGRWTH","A","2001",4.109483,
"ITA","CPI","FOOD","AGRWTH","A","2002",3.641916,
"ITA","CPI","FOOD","AGRWTH","A","2003",3.161828,
"ITA","CPI","FOOD","AGRWTH","A","2004",2.166342,
"ITA","CPI","FOOD","AGRWTH","A","2005",-0.04772619,
"ITA","CPI","FOOD","AGRWTH","A","2006",1.739427,
"ITA","CPI","FOOD","AGRWTH","A","2007",2.86289,
"ITA","CPI","FOOD","AGRWTH","A","2008",5.403468,
"ITA","CPI","FOOD","AGRWTH","A","2009",1.830437,
"ITA","CPI","FOOD","AGRWTH","A","2010",0.1639643,
"ITA","CPI","FOOD","AGRWTH","A","2011",2.478932,
"ITA","CPI","FOOD","AGRWTH","A","2012",2.529895,
"ITA","CPI","FOOD","AGRWTH","A","2013",2.364329,
"ITA","CPI","FOOD","AGRWTH","A","2014",0.116261,
"ITA","CPI","FOOD","AGRWTH","A","2015",1.091585,
"ITA","CPI","FOOD","AGRWTH","A","2016",0.1929851,
"ITA","CPI","FOOD","AGRWTH","A","2017",1.879418,
"ITA","CPI","FOOD","AGRWTH","A","2018",1.22439,
"ITA","CPI","FOOD","AGRWTH","A","2019",0.7660673,
"ITA","CPI","FOOD","AGRWTH","A","2020",1.400448,
"ITA","CPI","FOOD","AGRWTH","A","2021",0.5761187,
"ITA","CPI","FOOD","AGRWTH","A","2022",9.141557,
"LUX","CPI","FOOD","AGRWTH","A","1986",2.871771,
"LUX","CPI","FOOD","AGRWTH","A","1987",-1.338375,
"LUX","CPI","FOOD","AGRWTH","A","1988",1.099162,
"LUX","CPI","FOOD","AGRWTH","A","1989",3.3196,
"LUX","CPI","FOOD","AGRWTH","A","1990",3.227892,
"LUX","CPI","FOOD","AGRWTH","A","1991",3.095782,
"LUX","CPI","FOOD","AGRWTH","A","1992",0.7379746,
"LUX","CPI","FOOD","AGRWTH","A","1993",-0.2896574,
"LUX","CPI","FOOD","AGRWTH","A","1994",1.776791,
"LUX","CPI","FOOD","AGRWTH","A","1995",2.439313,
"LUX","CPI","FOOD","AGRWTH","A","1996",0.8462541,
"LUX","CPI","FOOD","AGRWTH","A","1997",1.050816,
"LUX","CPI","FOOD","AGRWTH","A","1998",2.673528,
"LUX","CPI","FOOD","AGRWTH","A","1999",1.20959,
"LUX","CPI","FOOD","AGRWTH","A","2000",2.041092,
"LUX","CPI","FOOD","AGRWTH","A","2001",4.77046,
"LUX","CPI","FOOD","AGRWTH","A","2002",3.904481,
"LUX","CPI","FOOD","AGRWTH","A","2003",1.931746,
"LUX","CPI","FOOD","AGRWTH","A","2004",1.829956,
"LUX","CPI","FOOD","AGRWTH","A","2005",1.636831,
"LUX","CPI","FOOD","AGRWTH","A","2006",2.371201,
"LUX","CPI","FOOD","AGRWTH","A","2007",3.361577,
"LUX","CPI","FOOD","AGRWTH","A","2008",5.367156,
"LUX","CPI","FOOD","AGRWTH","A","2009",1.427912,
"LUX","CPI","FOOD","AGRWTH","A","2010",0.8682732,
"LUX","CPI","FOOD","AGRWTH","A","2011",2.559381,
"LUX","CPI","FOOD","AGRWTH","A","2012",2.567325,
"LUX","CPI","FOOD","AGRWTH","A","2013",3.64607,
"LUX","CPI","FOOD","AGRWTH","A","2014",0.5589989,
"LUX","CPI","FOOD","AGRWTH","A","2015",0.7674997,
"LUX","CPI","FOOD","AGRWTH","A","2016",1.529141,
"LUX","CPI","FOOD","AGRWTH","A","2017",2.816057,
"LUX","CPI","FOOD","AGRWTH","A","2018",2.211259,
"LUX","CPI","FOOD","AGRWTH","A","2019",1.401928,
"LUX","CPI","FOOD","AGRWTH","A","2020",2.726579,
"LUX","CPI","FOOD","AGRWTH","A","2021",0.8959835,
