Entity,Code,Year,Gas (% direct primary energy),Wind (% direct primary energy),Hydro (% direct primary energy),Other renewables (% direct primary energy),Nuclear (% direct primary energy),Solar (% direct primary energy),Coal (% direct primary energy),Oil (% direct primary energy),Biofuels (% direct primary energy)
Belgium,BEL,1967,1.2123024,0,0.0570721,0,0.02254108,0,47.863163,50.844913,
Belgium,BEL,1968,2.6459284,0,0.052492607,0,0.013123152,0,44.331333,52.957123,
Belgium,BEL,1969,4.964879,0,0.045072913,0,0.0043113222,0,39.329124,55.656612,
Belgium,BEL,1970,7.3750257,0,0.04563966,0,0.010575043,0,35.08957,57.47919,
Belgium,BEL,1971,10.360544,0,0.02532736,0,0,0,29.602194,60.011936,
Belgium,BEL,1972,12.289894,0,0.032007948,0,0.0019560412,0,26.599213,61.076935,
Belgium,BEL,1973,14.584382,0,0.030021206,0.020365262,0.013342759,0,22.037992,63.313896,
Belgium,BEL,1974,17.707531,0,0.043651905,0.019643357,0.026918674,0,24.420956,57.781303,
Belgium,BEL,1975,19.047958,0,0.036236662,0.016435206,1.3433306,0,19.856693,59.699345,
Belgium,BEL,1976,19.143093,0,0.020535048,0.010738512,1.8907318,0,19.687983,59.24691,
Belgium,BEL,1977,18.944939,0,0.042449612,0.046808276,2.2625263,0,20.086866,58.616417,
Belgium,BEL,1978,17.999237,0,0.040492814,0.04721135,2.272137,0,19.70966,59.93127,
Belgium,BEL,1979,19.02716,0,0.04110933,0.055339478,2.0039918,0,21.246023,57.626377,
Belgium,BEL,1980,19.125648,0,0.051306125,0.055366322,2.315973,0,22.499859,55.95185,
Belgium,BEL,1981,18.62133,0,0.074227765,0.056693643,2.5052357,0,24.604763,54.13775,
Belgium,BEL,1982,16.418488,0,0.06861104,0.009477802,3.2273974,0,26.061996,54.21403,
Belgium,BEL,1983,18.241083,0,0.07401397,0.004846153,5.310062,0,23.777016,52.592987,
Belgium,BEL,1984,18.190279,0,0.074719146,0.0051090014,5.9057927,0,26.647388,49.176712,
Belgium,BEL,1985,17.884214,0,0.0597779,0.011039124,7.206882,0,25.999569,48.838512,
Belgium,BEL,1986,15.785066,0,0.07022865,0.024365043,8.065852,0,21.807627,54.24687,
Belgium,BEL,1987,16.989637,0.0011990359,0.08573107,0.028377183,8.386657,0,21.181597,53.326797,
Belgium,BEL,1988,16.455688,0.0015689642,0.070407264,0.035301697,8.453187,0,21.006172,53.977673,
Belgium,BEL,1989,18.007624,0.0013518622,0.05890257,0.036886528,7.9599576,0,21.73302,52.20226,
Belgium,BEL,1990,17.666399,0.0012922335,0.04910487,0.052058544,7.886685,0,22.823006,51.52146,0
Belgium,BEL,1991,18.130995,0.0014209524,0.040674757,0.05310809,7.6129293,0,21.00541,53.155464,0
Belgium,BEL,1992,18.772928,0.0016060302,0.060850695,0.047645558,7.7546277,0,18.886957,54.47538,0
Belgium,BEL,1993,19.905022,0.0014464152,0.045923684,0.044296462,7.5804806,0,18.126947,54.295887,0
Belgium,BEL,1994,19.144634,0.0015305368,0.058840632,0.04166461,6.908503,0,18.326591,55.518238,0
Belgium,BEL,1995,20.937637,0.0015132541,0.056831103,0.053972732,6.953571,0,17.306482,54.68999,0
Belgium,BEL,1996,21.864683,0.0012636652,0.03775199,0.049598854,6.845273,0,15.560089,55.641342,0
Belgium,BEL,1997,20.862339,0.0012639557,0.048188314,0.043448478,7.4902015,0,14.529526,57.02503,0
Belgium,BEL,1998,22.28763,0.001694947,0.059939496,0.05531691,7.113385,0,14.095306,56.386726,0
Belgium,BEL,1999,24.199017,0.0020366872,0.05342387,0.07770745,7.679407,0,12.557225,55.431183,0
Belgium,BEL,2000,23.7884,0.0024514215,0.070478365,0.08702546,7.378319,0,13.587563,55.085762,0
Belgium,BEL,2001,23.585032,0.005689588,0.06781373,0.09180227,7.127208,0,12.989857,56.132595,0
Belgium,BEL,2002,24.516027,0.008826221,0.05574456,0.111643955,7.333506,0,11.21339,56.760864,0
Belgium,BEL,2003,24.998573,0.013042806,0.03660878,0.12701914,7.022217,0,10.382235,57.420307,0
Belgium,BEL,2004,25.352345,0.020945037,0.046757583,0.15295777,6.978533,0.00014750026,9.610278,57.838036,0
Belgium,BEL,2005,25.271173,0.03395723,0.043082304,0.23785023,7.1198,0.00014959135,8.955398,58.338593,0
Belgium,BEL,2006,25.903109,0.05452063,0.053477887,0.33144373,6.948402,0.00029792698,8.800277,57.908474,0
Belgium,BEL,2007,26.011175,0.07290067,0.057756335,0.38603207,7.16045,0.0008908432,8.015618,58.295174,0
Belgium,BEL,2008,25.250303,0.092431635,0.059492886,0.48305324,6.6121264,0.006094393,7.736406,59.760082,0
Belgium,BEL,2009,27.683634,0.1568954,0.05166836,0.62206817,7.438669,0.02614923,5.4102325,58.370434,0.24025422
Belgium,BEL,2010,28.52887,0.1899572,0.04587202,0.63668424,7.0490003,0.08233439,6.4103937,56.44864,0.6082474
Belgium,BEL,2011,26.37905,0.36908957,0.0312896,0.75030124,7.7001147,0.1866201,6.5530887,57.377415,0.65304184
Belgium,BEL,2012,27.598,0.45353705,0.058855947,0.85763067,6.643139,0.35412487,6.3740244,56.99447,0.66622716
Belgium,BEL,2013,26.643675,0.59063125,0.06123871,0.8126055,6.8722734,0.4260925,6.592443,57.356815,0.6442316
Belgium,BEL,2014,24.72665,0.7890542,0.05046883,0.7565709,5.762029,0.4934388,6.7826495,59.818245,0.8208842
Belgium,BEL,2015,26.31411,0.9253992,0.05286098,0.9150561,4.3336377,0.5074089,6.431896,60.021633,0.49799946
Belgium,BEL,2016,25.75994,0.8619903,0.058873683,0.8553232,6.9252954,0.49251813,5.8409967,58.401024,0.804038
Belgium,BEL,2017,25.77805,1.0238496,0.042425446,0.89710736,6.6326947,0.5195664,5.6412377,58.60843,0.85663563
Belgium,BEL,2018,25.931572,1.1635485,0.04491972,0.832713,4.3946953,0.5998312,5.488359,60.71412,0.83023447
Belgium,BEL,2019,26.827017,1.5046958,0.04660603,0.7983984,6.7167625,0.6561265,5.5267463,57.08721,0.8364318
Belgium,BEL,2020,29.143515,2.1883297,0.04576022,0.90438586,5.9038568,0.87532496,4.7637186,54.886955,1.2881521
Belgium,BEL,2021,26.452103,1.8526492,0.058385324,0.7667521,7.888243,0.87466437,4.4817233,56.335785,1.2896973
Brazil,BRA,1965,0.22927052,0,11.393827,0,0,0,9.01059,79.36631,
Brazil,BRA,1966,0.24589689,0,11.428998,0,0,0,8.954639,79.37046,
Brazil,BRA,1967,0.26884475,0,11.561991,0,0,0,8.950884,79.218285,
Brazil,BRA,1968,0.24422531,0,10.401772,0,0,0,7.571182,81.78283,
Brazil,BRA,1969,0.23489276,0,10.15803,0,0,0,7.7115564,81.895515,
Brazil,BRA,1970,0.21988654,0,10.791083,0.13954622,0,0,7.6850095,80.854706,0.3097768
Brazil,BRA,1971,0.3163197,0,10.697737,0.15685306,0,0,7.065731,81.37277,0.3905817
Brazil,BRA,1972,0.3783089,0,10.932216,0.15456876,0,0,6.4789376,81.53225,0.5237207
Brazil,BRA,1973,0.3600995,0,10.385404,0.13469279,0,0,5.295598,83.47998,0.34422174
Brazil,BRA,1974,0.63878167,0,10.862168,0.1298505,0,0,5.1785088,82.995575,0.19512081
Brazil,BRA,1975,0.6623748,0,11.408437,0.1368592,0,0,5.8749413,81.75863,0.15875994
Brazil,BRA,1976,0.70107204,0,12.020691,0.12531132,0,0,5.7595153,81.23857,0.15484428
Brazil,BRA,1977,0.8284416,0,12.838851,0.15339124,0,0,6.920184,78.714165,0.5449646
Brazil,BRA,1978,0.9888154,0,12.799144,0.16592124,0,0,7.217006,77.66425,1.1648628
Brazil,BRA,1979,1.0125905,0,13.571666,0.20675538,0,0,7.3258424,76.26802,1.615122
Brazil,BRA,1980,1.1841118,0,15.011731,0.2102586,0,0,7.9939547,73.67461,1.9253323
Brazil,BRA,1981,1.1020579,0,15.794865,0.22631148,0,0,8.111874,72.90872,1.8561721
Brazil,BRA,1982,1.5129728,0,16.378653,0.25281635,0,0,8.238742,71.00889,2.6079288
Brazil,BRA,1983,2.0405629,0,17.532906,0.3454442,0,0,9.240939,67.23711,3.603044
Brazil,BRA,1984,2.234557,0,18.142628,0.31055897,0.17892912,0,10.736978,64.03513,4.3612113
Brazil,BRA,1985,2.6451585,0,18.330973,0.3151977,0.3474535,0,11.977232,61.322033,5.0619526
Brazil,BRA,1986,2.8352573,0,17.24753,0.30198306,0.013615051,0,11.15607,62.30585,6.13969
Brazil,BRA,1987,3.067269,0,17.006516,0.32672462,0.08915592,0,11.321317,62.129475,6.0595455
Brazil,BRA,1988,3.0006747,0,17.72868,0.2973985,0.054140717,0,11.243801,61.43666,6.23865
Brazil,BRA,1989,3.0289493,0,17.945333,0.2983579,0.16043752,0,10.984402,60.94786,6.6346655
Brazil,BRA,1990,2.8324058,0,18.613205,0.34749272,0.20143266,0,10.050993,61.822845,6.1316276
Brazil,BRA,1991,2.8455398,0,18.950943,0.34803808,0.12547988,0,11.135124,60.417503,6.177365
Brazil,BRA,1992,3.0629816,0,18.46711,0.4075841,0.14544286,0,10.267821,61.90547,5.7435913
Brazil,BRA,1993,3.435707,0,18.610931,0.394596,0.034994714,0,10.129169,61.659473,5.7351265
Brazil,BRA,1994,3.5487123,0,18.173862,0.40347263,0.0041184253,0,9.834174,62.25016,5.785495
Brazil,BRA,1995,3.736896,0,18.140095,0.3996415,0.17996848,0,9.840026,61.99546,5.7079177
Brazil,BRA,1996,3.891172,0.0001350457,17.94548,0.45596218,0.16387795,0,9.596289,62.330963,5.616127
Brazil,BRA,1997,3.9943922,0.0002551312,17.793613,0.47065014,0.20212768,0,9.119107,63.294136,5.125729
Brazil,BRA,1998,4.0482445,0.000308407,17.978216,0.4629333,0.2013898,0,8.637877,63.80545,4.8655887
Brazil,BRA,1999,4.7076554,0.0001208944,17.71103,0.5063059,0.2403985,0,8.571883,63.4834,4.779212
Brazil,BRA,2000,5.8124676,0.000059894533,18.232077,0.47049326,0.36212233,0,9.054944,62.013657,4.054179
Brazil,BRA,2001,7.330388,0.0020822606,15.982453,0.53640026,0.85193694,0,8.877232,62.798637,3.620873
Brazil,BRA,2002,8.533126,0.0035857789,16.817421,0.60112625,0.8133252,0,8.4654,60.737045,4.0289717
Brazil,BRA,2003,9.503109,0.0035679154,17.875607,0.6957121,0.781315,0,8.739564,58.590717,3.8104095
Brazil,BRA,2004,10.729377,0.0033872046,17.813192,0.69271415,0.6447349,0,8.698833,57.384403,4.033358
Brazil,BRA,2005,10.897699,0.005030012,18.27138,0.73587286,0.53359276,0,8.180381,57.120026,4.2560253
Brazil,BRA,2006,11.2176895,0.01255843,18.482906,0.786659,0.7288182,0,7.894006,56.99216,3.8852005
Brazil,BRA,2007,10.8955145,0.033122968,18.691658,0.90273285,0.61718756,0,7.889745,55.882805,5.0872316
Brazil,BRA,2008,12.083222,0.055705216,17.401707,0.93169713,0.6577539,0,7.540327,54.920216,6.4093785
Brazil,BRA,2009,9.983524,0.0597989,18.885828,1.1049693,0.62585974,0,6.2410707,55.890106,7.208835
Brazil,BRA,2010,11.885796,0.09381126,17.38209,1.37674,0.6259588,0,7.2494426,54.514458,6.871706
Brazil,BRA,2011,11.350023,0.11170074,17.689165,1.3475045,0.64669627,0,7.4200826,55.421574,6.013257
Brazil,BRA,2012,13.0179615,0.20180386,16.597553,1.4292376,0.6409131,0.000039161936,7.1050825,55.498463,5.5089464
Brazil,BRA,2013,14.462346,0.24777369,14.732292,1.5437891,0.582133,0.00018061907,7.2211103,55.109882,6.100501
Brazil,BRA,2014,14.7889,0.44416213,13.58428,1.7125599,0.5594095,0.00058499427,7.4123583,54.995823,6.501919
Brazil,BRA,2015,16.109844,0.81139904,13.497594,1.8715158,0.55282724,0.0022105884,7.6909122,51.51504,7.9486504
Brazil,BRA,2016,14.632413,1.3212483,15.028213,2.0253258,0.6259015,0.003363816,7.3047743,51.461636,7.597129
Brazil,BRA,2017,14.611419,1.6452299,14.401216,2.0544226,0.61110705,0.03229689,7.581947,51.20893,7.8534374
Brazil,BRA,2018,14.083463,1.902153,15.263133,2.133946,0.61503965,0.13582589,7.4939504,49.165745,9.206737
Brazil,BRA,2019,13.801153,2.1623113,15.367053,2.121188,0.6229374,0.25701725,6.9332385,48.67074,10.064358
Brazil,BRA,2020,12.93924,2.3491595,16.321669,2.418795,0.57863957,0.4425812,6.717271,48.24317,9.989484
Brazil,BRA,2021,15.45385,2.7619147,13.862629,2.0998912,0.5618354,0.640074,7.561722,47.29697,9.761113
Bulgaria,BGR,1965,0.48505896,0,1.7239645,0,0,0,60.10902,37.68196,
Bulgaria,BGR,1966,0.6735636,0,1.6127495,0,0,0,57.696552,40.017136,
Bulgaria,BGR,1967,1.7576432,0,1.3908033,0,0,0,53.70882,43.142727,
Bulgaria,BGR,1968,2.3794327,0,0.79387414,0,0,0,51.60439,45.222305,
Bulgaria,BGR,1969,2.2295454,0,1.0078436,0,0,0,46.738285,50.024326,
Bulgaria,BGR,1970,1.7897162,0,1.0490036,0,0,0,45.47189,51.689384,
Bulgaria,BGR,1971,1.3457289,0,1.0152031,0,0,0,43.07583,54.563248,
Bulgaria,BGR,1972,0.8800356,0,0.9513285,0,0,0,43.093956,55.074684,
Bulgaria,BGR,1973,0.8561939,0,1.1269747,0,0,0,41.936394,56.08043,
Bulgaria,BGR,1974,1.8161846,0,0.887922,0,0.39614978,0,40.1295,56.77024,
Bulgaria,BGR,1975,4.416692,0,0.95888007,0,0.99836105,0,38.524315,55.101753,
Bulgaria,BGR,1976,7.4273033,0,1.1102947,0,1.8751726,0,34.528645,55.058594,
Bulgaria,BGR,1977,9.057019,0,1.2675624,0,2.113442,0,32.86295,54.699028,
Bulgaria,BGR,1978,9.273725,0,1.002863,0,2.0374424,0,33.630707,54.055267,
Bulgaria,BGR,1979,9.579809,0,1.1021299,0,2.0571315,0,33.4826,53.77832,
Bulgaria,BGR,1980,11.654633,0,1.169827,0,1.9423602,0,33.24141,51.99177,
Bulgaria,BGR,1981,13.098812,0,1.1777433,0,2.9684472,0,34.87512,47.87987,
Bulgaria,BGR,1982,14.207543,0,0.97316307,0,3.4287248,0,35.912952,45.477627,
Bulgaria,BGR,1983,14.985524,0,1.0738833,0,3.9451518,0,35.910816,44.084633,
Bulgaria,BGR,1984,15.886357,0,1.0527396,0,4.112466,0,36.264385,42.68405,
Bulgaria,BGR,1985,17.400387,0,0.7254214,0,4.258162,0,38.0083,39.607723,
Bulgaria,BGR,1986,16.814419,0,0.7339771,0,3.808729,0,38.016342,40.62654,
Bulgaria,BGR,1987,18.658403,0,0.79660016,0,3.9048169,0,37.795494,38.844685,
Bulgaria,BGR,1988,18.048334,0,0.811674,0,5.0119934,0,35.06096,41.067036,
Bulgaria,BGR,1989,18.61301,0,0.8428959,0,4.5624757,0,35.849174,40.13245,
Bulgaria,BGR,1990,21.448061,0,0.639179,0,4.9912457,0,32.693398,40.228115,
Bulgaria,BGR,1991,22.814196,0,1.0464106,0,5.651732,0,36.807285,33.680378,
Bulgaria,BGR,1992,21.324402,0,0.9335966,0,5.2277794,0,40.859695,31.654531,
Bulgaria,BGR,1993,18.84199,0,0.8345425,0,6.0046663,0,41.774303,32.544502,
Bulgaria,BGR,1994,19.813961,0,0.66313434,0,6.9272237,0,40.199615,32.396072,
Bulgaria,BGR,1995,22.487684,0,0.98294747,0,7.332176,0,37.806583,31.39061,
Bulgaria,BGR,1996,23.348604,0,1.2601557,0,7.806145,0,38.259377,29.32572,
Bulgaria,BGR,1997,19.749165,0,1.2605484,0,8.1249075,0,46.254513,24.61087,
Bulgaria,BGR,1998,17.2746,0,1.4819173,0,8.086186,0,46.05505,27.102243,
Bulgaria,BGR,1999,17.323582,0,1.5247477,0,8.758576,0,43.894382,28.498709,
Bulgaria,BGR,2000,19.051437,0,1.4947786,0,10.165389,0,40.930916,28.357483,
Bulgaria,BGR,2001,15.415385,0,0.934959,0,10.524613,0,44.906216,28.21883,
Bulgaria,BGR,2002,14.202179,0,1.2270933,0,11.310064,0,42.970535,30.290121,
Bulgaria,BGR,2003,14.046585,0,1.5856262,0,9.045765,0,45.029022,30.293003,
Bulgaria,BGR,2004,14.182988,0.0005413613,1.7150323,0,9.10299,0,44.49792,30.500538,
Bulgaria,BGR,2005,16.513025,0.0025277105,2.1925359,0,9.429876,0,40.70116,31.160873,
Bulgaria,BGR,2006,16.704662,0.009926412,2.1034067,0,9.674778,0,40.574097,30.933126,
Bulgaria,BGR,2007,16.557926,0.022943558,1.4029742,0,7.1481385,0,44.895924,29.972094,
Bulgaria,BGR,2008,17.016237,0.06120001,1.4166297,0.008026231,7.9083457,0,43.976128,29.613432,
Bulgaria,BGR,2009,14.254551,0.13923359,2.0385675,0.0046998677,8.962647,0.0017624503,43.35239,31.24615,
Bulgaria,BGR,2010,15.245347,0.38851097,2.8850222,0.019967524,8.699565,0.008557511,45.666855,27.086178,
Bulgaria,BGR,2011,16.07608,0.45241812,1.5327568,0.02942557,8.572298,0.053071115,49.468773,23.815184,
Bulgaria,BGR,2012,16.107664,0.6897898,1.8224914,0.037285935,8.917553,0.4598599,45.436848,26.528502,
Bulgaria,BGR,2013,17.089638,0.85249656,2.5314307,0.069312185,8.792517,0.8444306,42.888878,26.931303,
Bulgaria,BGR,2014,15.964696,0.7766025,2.686893,0.1171567,9.257762,0.73050815,43.090446,27.375927,
Bulgaria,BGR,2015,16.388203,0.79309654,3.092093,0.14757767,8.400213,0.75540805,41.641132,28.782278,
Bulgaria,BGR,2016,18.009462,0.8212184,2.2717495,0.20378548,9.091517,0.79874295,38.16488,30.638641,
Bulgaria,BGR,2017,17.808535,0.8334814,1.5672014,0.21943401,8.614583,0.777457,39.345047,30.834263,
Bulgaria,BGR,2018,17.309057,0.75474805,2.9468946,0.9006694,9.233224,0.7688636,36.329395,31.757147,
Bulgaria,BGR,2019,16.711462,0.77746266,1.7507963,1.0748767,9.773066,0.85154885,34.87281,34.187977,
Bulgaria,BGR,2020,19.039171,0.96291417,1.8703841,1.1077688,10.838027,0.9653424,31.473675,33.742718,
Bulgaria,BGR,2021,18.996483,0.8245362,2.6248302,0.9749637,9.482181,0.8569544,34.898808,31.341246,
CIS (BP),,1965,18.01513,0,1.205699,0,0.02754727,0,51.216198,29.535427,
CIS (BP),,1966,18.924103,,1.2801685,,0.028773708,,49.98404,29.782915,
CIS (BP),,1967,19.784502,,1.1725802,,0.029839016,,48.19903,30.814053,
CIS (BP),,1968,20.658457,,1.331991,,0.04011534,,46.204494,31.76494,
CIS (BP),,1969,21.178616,,1.4145943,,0.044615544,,44.958946,32.403225,
CIS (BP),,1970,22.140081,,1.4532658,,0.051276397,,42.418827,33.936543,
CIS (BP),,1971,23.050213,,1.4033328,,0.059953712,,41.21897,34.26752,
CIS (BP),,1972,23.032732,,1.2993906,,0.10396441,,40.254234,35.309677,
CIS (BP),,1973,23.824192,,1.230303,,0.14390174,,38.696507,36.105095,
CIS (BP),,1974,23.978275,,1.2602124,,0.20483923,,36.909985,37.646694,
CIS (BP),,1975,24.901545,,1.1445844,,0.25997117,,36.13134,37.56256,
CIS (BP),,1976,26.431755,,1.189455,,0.33433452,,34.813503,37.23095,
CIS (BP),,1977,27.175669,,1.2361516,,0.42908713,,34.004505,37.154583,
CIS (BP),,1978,27.844938,,1.3710569,,0.42385924,,32.47568,37.88446,
CIS (BP),,1979,28.784492,,1.3534119,,0.46904957,,31.85392,37.539127,
CIS (BP),,1980,29.104849,,1.419732,,0.57057965,,30.299032,38.60581,
CIS (BP),,1981,30.221085,,1.41336,,0.6591252,,29.521317,38.18511,
CIS (BP),,1982,31.801659,,1.2887303,,0.73965365,,29.21846,36.951504,
CIS (BP),,1983,33.44483,,1.3051308,,0.80607647,,28.731133,35.712822,
CIS (BP),,1984,35.368374,,1.4235777,,1.0084746,,27.582655,34.61693,
CIS (BP),,1985,38.040478,,1.700612,,0.9163621,,25.009552,34.333,
CIS (BP),,1986,38.164146,,1.6718196,,0.92475957,,25.25063,33.98866,
CIS (BP),,1987,39.148308,,1.6412934,,1.0751526,,24.987408,33.147842,
CIS (BP),,1988,40.494087,,1.6759021,,1.1419128,,24.351648,32.336452,
CIS (BP),,1989,41.292694,,1.6244967,,1.1233432,,23.456842,32.50262,
CIS (BP),,1990,42.174675,0,1.7434021,0.0005364604,0.9765643,0,22.061262,33.043556,
CIS (BP),,1991,43.76959,0,1.7781008,0.000546569,1.013448,0,20.817705,32.62061,
CIS (BP),,1992,44.642994,0,1.9085886,0.00055667036,1.06112,0,20.603579,31.783173,
CIS (BP),,1993,48.01774,0,2.1369402,0.0005760491,1.1485685,0,20.1762,28.51998,
CIS (BP),,1994,49.574615,0,2.3884387,0.00064372714,1.0362959,0,19.845375,27.154633,
CIS (BP),,1995,51.31079,0,2.4796576,0.00066404766,1.124554,0,19.564188,25.52015,0
CIS (BP),,1996,53.659225,0,2.3130906,0.00066315674,1.2965108,0,19.566595,23.163918,0
CIS (BP),,1997,52.903378,0,2.4486094,0.00070542283,1.3663609,0,18.972952,24.308,0
CIS (BP),,1998,54.9649,0,2.4573927,0.0007186155,1.3058531,0,17.932972,23.338165,0
CIS (BP),,1999,55.075176,0,2.496345,0.0007126656,1.5230403,0,17.672283,23.23245,0
CIS (BP),,2000,55.097614,0.000023171526,2.541919,0.0009646672,1.618592,0,17.891594,22.849287,0
CIS (BP),,2001,55.439198,0.000037096474,2.6004183,0.0013653896,1.6624246,0,17.732977,22.563581,0
CIS (BP),,2002,55.850845,0.000074253476,2.4829848,0.0020755043,1.7235309,0,17.881784,22.058706,0
CIS (BP),,2003,55.503525,0.00010059986,2.4063668,0.0042790035,1.7820212,0,17.858047,22.445656,0
CIS (BP),,2004,56.547607,0.00009228705,2.6013737,0.0051822965,1.6925763,0,17.248024,21.90514,0
CIS (BP),,2005,57.2672,0.00008960341,2.5677297,0.0051843617,1.7479788,0,16.5436,21.868208,0
CIS (BP),,2006,57.22521,0.00009716613,2.4513593,0.005605823,1.7564576,0,16.398148,22.16312,0
CIS (BP),,2007,57.695633,0.000114500814,2.4798615,0.0054360623,1.7732458,0,16.149412,21.89629,0
CIS (BP),,2008,56.393112,0.00008796935,2.2553482,0.0056680497,1.7978926,0,17.325224,22.221779,0.0008929673
CIS (BP),,2009,56.6974,0.00012753448,2.4859962,0.0063471175,1.891111,8.397919e-8,16.63664,22.27968,0.0026917623
CIS (BP),,2010,57.734062,0.00010679662,2.3663962,0.006776162,1.8869443,0.0000026205332,16.035595,21.965858,0.0042622136
CIS (BP),,2011,57.009834,0.00013062899,2.2163682,0.0067945826,1.8282151,0.000018989072,16.125792,22.809528,0.0033192318
CIS (BP),,2012,55.99373,0.00018680218,2.196716,0.006164689,1.8544612,0.00006535147,16.729328,23.215853,0.0034972993
CIS (BP),,2013,56.21271,0.00022193445,2.4107916,0.006661984,1.8374083,0.00019800066,16.120941,23.408255,0.0028078144
CIS (BP),,2014,56.034313,0.0013097558,2.3047857,0.007643557,1.9095573,0.001848641,15.601442,24.136099,0.0029992445
CIS (BP),,2015,55.958645,0.0034905155,2.2851417,0.007229856,2.1030319,0.0043601273,16.070436,23.565271,0.0023984865
CIS (BP),,2016,56.071465,0.0054767104,2.4656887,0.0067218128,2.0802264,0.006694454,15.471557,23.885895,0.006269296
CIS (BP),,2017,56.77113,0.006280419,2.4869578,0.007610142,2.1290612,0.008135432,14.995131,23.58541,0.01028404
CIS (BP),,2018,57.183083,0.008177092,2.4096394,0.007168712,2.038241,0.00939555,15.242018,23.08927,0.013015754
CIS (BP),,2019,56.81472,0.013424598,2.461257,0.0075790826,2.0920687,0.016689334,14.987324,23.588923,0.018013693
CIS (BP),,2020,57.10386,0.025958003,2.7327423,0.00951031,2.2735722,0.035277396,14.639592,23.159128,0.020361876
CIS (BP),,2021,58.69328,0.044255707,2.5587761,0.008781233,2.2116497,0.039439823,13.8117,22.60408,0.028044239
Canada,CAN,1965,18.71672,0,10.200189,0,0.011056367,0,15.546796,55.52524,
Canada,CAN,1966,19.411097,0,10.719171,0,0.014074026,0,14.438179,55.417473,
Canada,CAN,1967,19.620901,0,10.430846,0,0.011916606,0,13.616254,56.320076,
Canada,CAN,1968,20.366533,0,9.888472,0,0.06664917,0,13.789373,55.88897,
Canada,CAN,1969,21.626717,0,10.391846,0,0.036493357,0,12.649896,55.295044,
Canada,CAN,1970,22.241316,0,10.15531,0,0.06659451,0,12.642852,54.89393,
Canada,CAN,1971,23.084307,0,10.1451235,0,0.26645932,0,11.6854105,54.818695,
Canada,CAN,1972,24.378843,0,10.649842,0,0.4227947,0,10.353123,54.195396,
Canada,CAN,1973,23.98483,0,10.55849,0,0.82741266,0,9.864421,54.76485,
Canada,CAN,1974,23.723497,0,11.181176,0,0.7799919,0,9.807084,54.50825,
Canada,CAN,1975,24.688675,0,10.829541,0,0.6723333,0,9.61511,54.194336,
Canada,CAN,1976,23.91514,0,10.922774,0.03630842,0.8944094,0,10.929964,53.301407,
Canada,CAN,1977,23.780386,0,10.7181225,0.052045554,1.2824919,0,13.240501,50.926445,
Canada,CAN,1978,23.890825,0,11.397904,0.054844666,1.5117167,0,10.834324,52.31039,
Canada,CAN,1979,23.67396,0,11.543983,0.0636023,1.6678935,0,10.013102,53.037453,
Canada,CAN,1980,23.166416,0,11.69509,0.06053648,1.7710181,0,12.009106,51.297832,
Canada,CAN,1981,23.015528,0,12.683103,0.09049312,1.9103203,0,12.554477,49.746082,
Canada,CAN,1982,25.120827,0,12.668112,0.10511099,1.8838899,0,13.673015,46.549053,
Canada,CAN,1983,24.54695,0,13.391694,0.10498768,2.4476984,0,14.658759,44.849915,
Canada,CAN,1984,25.704197,0,13.591488,0.111012764,2.4800928,0,15.403624,42.709587,
Canada,CAN,1985,26.422653,0.000046551504,14.13513,0.07806687,2.8173435,0,14.509663,42.037098,
Canada,CAN,1986,25.502407,0.000046685993,14.502303,0.08706937,3.3271704,0,13.486793,43.094208,
Canada,CAN,1987,24.996761,0.000045212804,14.296558,0.104531996,3.4931865,0,14.037871,43.071045,
Canada,CAN,1988,26.03124,0.000042781117,13.152411,0.10631107,3.5451424,0,14.26402,42.90083,
Canada,CAN,1989,27.343576,0.000041569412,12.073825,0.14453684,3.2971547,0,13.830905,43.30996,
Canada,CAN,1990,27.865929,0.00008387656,12.922575,0.17280602,3.1667993,0,13.793148,42.078663,0
Canada,CAN,1991,28.460693,0.00008507885,13.6217165,0.17661294,3.738793,0,13.542814,40.459293,0
Canada,CAN,1992,29.233625,0.0025343834,13.538532,0.19179699,3.4374013,0.00008817214,13.368193,40.227825,0
Canada,CAN,1993,30.501726,0.0024922413,13.61076,0.20347673,3.9404538,0.00008670601,11.671704,40.069305,0
Canada,CAN,1994,30.510256,0.0024080751,13.381371,0.23399144,4.370624,0.000083777835,11.957488,39.543777,0
Canada,CAN,1995,30.488262,0.0023284962,13.184014,0.2817033,3.834686,0.00015163264,12.085826,40.12303,0
Canada,CAN,1996,30.282366,0.0023899556,13.668698,0.29020673,3.5510926,0.00022722839,12.047165,40.157852,0
Canada,CAN,1997,30.34019,0.0023482637,13.206318,0.30937314,3.1040537,0.0002631331,12.371415,40.66604,0
Canada,CAN,1998,29.794296,0.0023454933,12.516987,0.33999264,2.6856894,0.00038228754,13.211022,41.402565,0.04672453
Canada,CAN,1999,30.933432,0.00595217,12.675947,0.3285873,2.681416,0.00048731218,12.333862,40.987373,0.052943133
Canada,CAN,2000,31.905832,0.009440789,12.757942,0.31887847,2.585263,0.0005872261,12.701736,39.664955,0.055361148
Canada,CAN,2001,30.348295,0.011880448,11.971484,0.3492689,2.7502732,0.00070701115,13.329323,41.183014,0.055750582
Canada,CAN,2002,30.526337,0.01413474,12.189892,0.35061502,2.6175444,0.0007935293,12.957592,41.289215,0.053882197
